"tipo_eleccion";"anno";"mes";"vuelta";"codigo_ccaa";"codigo_provincia";"codigo_distrito_electoral";"ambito_territorial";"poblacion_derecho";"n_diputados";"numero_mesas";"censo_ine";"censo_escrutinio";"censo_cere";"votantes_cere";"participacion_1";"participacion_2";"votos_blancos";"votos_nulos";"votos_candidaturas";"votos_afirmativos";"votos_negativos";"codigo_partido_nacional";"codigo_partido_autonomia";"codigo_partido_provincia";"codigo_partido";"denominacion";"siglas";"votos";"diputados";"datos_oficiales"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";346094;3;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000046";"000044";"000044";"000044";"MÁS PAÍS-ANDALUCÍA";"MÁS PAÍS-AN";56445;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";47485;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000009";"000009";"000009";"000009";"ANDALUCÍA POR SÍ";"AxSÍ";14046;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";6045;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";6025;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";5256;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000061";"000058";"000058";"000058";"PARTIDO COMUNISTA DEL PUEBLO ANDALUZ";"PCPA";3439;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";2157;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";1273;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000012";"000012";"000012";"000012";"CONVERGENCIA ANDALUZA";"CAnda";520;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000103";"000103";"000103";"000103";"PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ";"RISA";249;0;"S"
"02";"2019";"11";"1";"01";"99";"9";"Andalucía";8384408;61;10128;6579357;6579380;0;0;2266348;3471035;50672;65040;4221012;0;0;"000039";"000039";"000039";"000039";"IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA";"IZAR";113;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";38101;2;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";29804;1;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";17237;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000078";"000078";"000079";"000079";"UNIDAS PODEMOS-ALTOARAGÓN EN COMÚN";"PODEMOS-IU-";14035;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";9244;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000015";"000015";"000015";"000015";"CHUNTA ARAGONESISTA";"CHA";2000;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";735;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";393;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";198;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";153;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";100;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";86;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000036";"000036";"000036";"000036";"FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN";"FIA";75;0;"S"
"02";"2019";"11";"1";"02";"22";"9";"Huesca";219345;3;399;172721;172722;0;0;62163;89512;1363;1194;112234;0;0;"000100";"000100";"000100";"000100";"PUYALON";"PYLN";73;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000108";"000108";"000108";"000108";"AGRUPACIÓN DE ELECTORES TERUEL EXISTE";"¡TERUEL EXI";19761;1;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";18934;1;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";17520;1;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";9346;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";3982;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";3732;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";212;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";96;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";45;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";35;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000109";"000109";"000109";"000109";"UNIÓN DE TODOS";"UDT";26;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000100";"000100";"000100";"000100";"PUYALON";"PYLN";25;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000005";"000005";"000005";"000005";"AUNA COMUNITAT VALENCIANA";"AUNACV";13;0;"S"
"02";"2019";"11";"1";"02";"44";"9";"Teruel";134572;3;333;107466;107467;0;0;40507;59567;403;531;73727;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";0;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";158326;3;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";119909;2;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";92353;1;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";57875;1;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";47001;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000051";"000051";"000051";"000051";"MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO";"M PAÍS-CHA-";23196;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";3618;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";1940;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000042";"000042";"000042";"000042";"MOVIMIENTO ARAGONES SOCIAL";"MAS";1068;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";861;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000100";"000100";"000100";"000100";"PUYALON";"PYLN";532;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";485;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";414;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000036";"000036";"000036";"000036";"FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN";"FIA";386;0;"S"
"02";"2019";"11";"1";"02";"50";"9";"Zaragoza";954811;7;1435;739570;739573;0;0;302159;419966;4989;4355;508295;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";331;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";215361;6;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";167233;4;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";118936;1;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";75892;1;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";59977;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000051";"000051";"000051";"000051";"MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO";"M PAÍS-CHA-";23196;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000108";"000108";"000108";"000108";"AGRUPACIÓN DE ELECTORES TERUEL EXISTE";"¡TERUEL EXI";19761;1;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";4565;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000023";"000023";"000023";"000023";"ESCAÑOS EN BLANCO";"EB";2333;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000015";"000015";"000015";"000015";"CHUNTA ARAGONESISTA";"CHA";2000;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000042";"000042";"000042";"000042";"MOVIMIENTO ARAGONES SOCIAL";"MAS";1068;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";1059;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";673;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000100";"000100";"000100";"000100";"PUYALON";"PYLN";630;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";500;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";476;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000036";"000036";"000036";"000036";"FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN";"FIA";461;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";96;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000109";"000109";"000109";"000109";"UNIÓN DE TODOS";"UDT";26;0;"S"
"02";"2019";"11";"1";"02";"99";"9";"Aragón";1308728;13;2167;1019757;1019762;0;0;404829;569045;6755;6080;694256;0;0;"000005";"000005";"000005";"000005";"AUNA COMUNITAT VALENCIANA";"AUNACV";13;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";186211;3;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000083";"000086";"000086";"000086";"PARTIDO POPULAR-FORO";"PP-FORO";129945;2;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000078";"000082";"000082";"000082";"UNIDAS PODEMOS-XUNÍES PODEMOS";"PODEMOS-IX";89301;1;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";88788;1;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";37374;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000046";"000046";"000046";"000046";"MÁS PAÍS-EQUO";"MÁS PAÍS-EQ";12732;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";4412;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000003";"000003";"000003";"000003";"ANDECHA ASTUR";"ANDECHA";887;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";843;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";732;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";626;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";487;0;"S"
"02";"2019";"11";"1";"03";"33";"9";"Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000072";"000072";"000072";"000072";"PARTIDO HUMANISTA";"PH";366;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";186211;3;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000083";"000086";"000086";"000086";"PARTIDO POPULAR-FORO";"PP-FORO";129945;2;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000078";"000082";"000082";"000082";"UNIDAS PODEMOS-XUNÍES PODEMOS";"PODEMOS-IX";89301;1;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";88788;1;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";37374;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000046";"000046";"000046";"000046";"MÁS PAÍS-EQUO";"MÁS PAÍS-EQ";12732;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";4412;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000003";"000003";"000003";"000003";"ANDECHA ASTUR";"ANDECHA";887;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000064";"000064";"000064";"000064";"PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA";"PCTE";843;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";732;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";626;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";487;0;"S"
"02";"2019";"11";"1";"03";"99";"9";"Principado de Asturias";1028244;7;1541;972579;972580;0;0;293862;456786;7041;5486;552704;0;0;"000072";"000072";"000072";"000072";"PARTIDO HUMANISTA";"PH";366;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";115567;2;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";103722;2;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000078";"000075";"000075";"000075";"UNIDAS PODEMOS-UNIDES PODEM";"PODEMOS-EUIB";82225;2;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";77520;2;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";33451;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000049";"000049";"000049";"000049";"MÉS ESQUERRA";"MÉS-ESQUERR";18295;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000043";"000050";"000050";"000050";"MÁS PAÍS";"M PAÍS";10652;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";6207;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";947;0;"S"
"02";"2019";"11";"1";"04";"07";"9";"Illes Balears";1128908;8;1215;807164;807170;0;0;241085;369208;4668;4393;449531;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";573;0;"S"
